product_number,discount,orders,day_of_week,month,is_weekend,quarter,is_summer,is_winter,department_desc_MENS OWN BRAND FOOTWEAR,department_desc_MENS OWN BRAND OUTERWEAR,Predictions
3167,51.385,0.0,2,2,0,1,0,1,1,0,0.0
2384,40.87,0.0,1,11,0,4,0,0,1,0,0.0
687,45.83,4.0,6,6,1,2,1,0,1,0,2.0
1724,40.42,0.0,1,2,0,1,0,1,1,0,3.0
2581,10.0,8.0,1,1,0,1,0,1,1,0,6.0
2493,0.0,0.0,6,4,1,2,0,0,0,0,2.0
3417,41.67,122.0,2,2,0,1,0,1,1,0,65.0
696,33.699999999999996,22.0,2,2,0,1,0,1,1,0,25.0
3285,13.77,0.0,3,12,0,4,0,1,0,0,0.0
2266,28.125,0.0,1,2,0,1,0,1,0,1,0.0
1204,70.0,82.0,2,7,0,3,1,0,1,0,93.0
2303,40.45,4.0,1,8,0,3,1,0,0,0,5.0
379,30.0,0.0,6,10,1,4,0,0,0,0,2.0
2484,0.0,0.0,4,1,0,1,0,1,0,0,0.0
3751,35.2,0.0,5,2,1,1,0,1,1,0,0.0
2572,52.38,0.0,5,2,1,1,0,1,1,0,1.0
3156,40.0,0.0,0,5,0,2,0,0,0,0,1.0
1308,0.0,16.0,1,5,0,2,0,0,0,0,5.0
1810,40.0,14.0,4,1,0,1,0,1,0,0,2.0
1186,20.0,5.0,2,8,0,3,1,0,0,0,3.0
1174,20.0,0.0,2,2,0,1,0,1,0,0,0.0
1908,12.94,0.0,4,11,0,4,0,0,0,1,1.0
2403,20.83,9.0,1,7,0,3,1,0,0,0,1.0
1302,0.0,0.0,6,1,1,1,0,1,0,0,1.0
704,30.0,35.0,0,12,0,4,0,1,1,0,19.0
4542,0.0,0.0,0,1,0,1,0,1,0,0,1.0
2375,0.0,0.0,2,9,0,3,0,0,1,0,10.0
1733,10.0,0.0,3,2,0,1,0,1,1,0,0.0
319,0.0,18.0,4,3,0,1,0,0,0,1,11.0
3562,58.46,0.0,1,1,0,1,0,1,0,1,0.0
1383,0.0,0.0,1,1,0,1,0,1,1,0,0.0
3478,0.0,0.0,5,4,1,2,0,0,0,0,1.0
2374,30.0,4.0,5,6,1,2,1,0,1,0,4.0
2251,20.0,0.0,3,8,0,3,1,0,0,0,0.0
2249,24.200000000000003,0.0,5,8,1,3,1,0,0,0,0.0
1024,0.0,0.0,6,2,1,1,0,1,0,0,3.0
1382,0.665,0.0,0,6,0,2,1,0,1,0,0.0
2,8.715,0.0,2,4,0,2,0,0,1,0,0.0
3172,0.0,0.0,3,1,0,1,0,1,1,0,0.0
1737,26.03,0.0,6,2,1,1,0,1,1,0,0.0
4139,14.86,0.0,3,4,0,2,0,0,1,0,2.0
3759,10.0,0.0,3,1,0,1,0,1,0,0,0.0
2232,0.0,0.0,0,1,0,1,0,1,0,0,0.0
4446,10.0,0.0,4,2,0,1,0,1,1,0,5.0
3174,30.0,0.0,6,5,1,2,0,0,1,0,1.0
3485,37.83,0.0,3,1,0,1,0,1,1,0,0.0
1385,35.38,0.0,0,5,0,2,0,0,1,0,0.0
1412,15.0,45.0,2,2,0,1,0,1,1,0,53.0
1046,16.67,0.0,3,3,0,1,0,0,1,0,2.0
3004,15.0,0.0,4,3,0,1,0,0,0,0,0.0
1176,25.0,0.0,2,12,0,4,0,1,0,0,7.0
1890,0.0,0.0,3,3,0,1,0,0,0,0,0.0
2405,40.0,5.0,2,10,0,4,0,0,0,0,1.0
3415,37.985,0.0,4,1,0,1,0,1,1,0,1.0
1420,0.0,0.0,0,10,0,4,0,0,1,0,6.0
1412,11.11,70.0,2,8,0,3,1,0,1,0,71.0
673,44.44,0.0,0,8,0,3,1,0,0,0,6.0
120,44.68,5.0,1,5,0,2,0,0,0,1,6.0
3493,56.92,0.0,3,7,0,3,1,0,0,1,0.0
2824,0.93,0.0,5,6,1,2,1,0,1,0,0.0
1737,35.89,0.0,0,12,0,4,0,1,1,0,0.0
388,0.0,0.0,0,12,0,4,0,1,0,0,0.0
131,25.0,4.0,3,12,0,4,0,1,0,1,6.0
1400,0.0,11.0,1,8,0,3,1,0,1,0,21.0
4334,0.0,0.0,4,4,0,2,0,0,0,0,0.0
422,65.0,0.0,3,3,0,1,0,0,0,1,0.0
2409,40.74,0.0,1,1,0,1,0,1,1,0,10.0
2304,2.68,0.0,2,6,0,2,1,0,0,0,0.0
2402,33.82,40.0,6,4,1,2,0,0,1,0,26.0
150,23.5,0.0,3,5,0,2,0,0,0,1,0.0
3493,56.92,0.0,0,11,0,4,0,0,0,1,0.0
2072,7.69,16.0,6,6,1,2,1,0,0,1,17.0
3304,50.0,27.0,0,4,0,2,0,0,0,0,17.0
3403,12.855,0.0,6,8,1,3,1,0,1,0,1.0
2358,0.0,0.0,4,10,0,4,0,0,1,0,1.0
120,57.45,45.0,2,10,0,4,0,0,0,1,3.0
1803,10.0,0.0,6,11,1,4,0,0,0,0,0.0
430,23.61,0.0,6,7,1,3,1,0,0,1,1.0
3479,20.0,4.0,3,5,0,2,0,0,0,0,2.0
1414,11.11,5.0,1,9,0,3,0,0,1,0,15.0
1695,10.0,31.0,4,12,0,4,0,1,1,0,52.0
310,30.0,0.0,6,7,1,3,1,0,0,0,0.0
3773,38.46,0.0,6,11,1,4,0,0,1,0,1.0
2376,9.09,16.0,0,4,0,2,0,0,1,0,3.0
1364,0.0,0.0,0,3,0,1,0,0,0,0,0.0
4470,0.0,4.0,2,9,0,3,0,0,0,0,1.0
1381,16.67,0.0,0,2,0,1,0,1,1,0,1.0
1025,20.0,0.0,0,10,0,4,0,0,0,0,1.0
1695,10.0,52.0,2,12,0,4,0,1,1,0,60.0
3766,5.26,11.0,3,5,0,2,0,0,1,0,10.0
2379,0.0,0.0,4,6,0,2,1,0,1,0,0.0
2266,25.0,0.0,0,10,0,4,0,0,0,1,0.0
3491,0.0,0.0,6,7,1,3,1,0,0,0,0.0
4565,35.05,0.0,3,11,0,4,0,0,0,0,3.0
1720,0.0,0.0,6,9,1,3,0,0,1,0,1.0
421,20.0,12.0,2,10,0,4,0,0,0,1,6.0
706,10.0,0.0,4,2,0,1,0,1,1,0,3.0
1175,20.0,0.0,6,1,1,1,0,1,0,0,1.0
3562,58.46,0.0,6,9,1,3,0,0,0,1,0.0
2998,25.0,10.0,6,7,1,3,1,0,0,0,3.0
3745,34.04,0.0,4,6,0,2,1,0,1,0,1.0
2345,40.0,36.0,3,6,0,2,1,0,0,0,35.0
1746,37.04,17.0,3,1,0,1,0,1,1,0,9.0
2572,0.0,0.0,1,2,0,1,0,1,1,0,0.0
4557,20.0,0.0,5,1,1,1,0,1,0,0,2.0
1960,29.45,0.0,4,1,0,1,0,1,0,0,1.0
3849,30.0,0.0,2,12,0,4,0,1,0,0,2.0
2072,35.38,5.0,1,2,0,1,0,1,0,1,3.0
2070,20.0,5.0,3,10,0,4,0,0,0,1,4.0
1193,20.29,0.0,5,1,1,1,0,1,0,0,0.0
1896,30.74,0.0,4,1,0,1,0,1,0,1,2.0
3001,0.0,0.0,5,6,1,2,1,0,0,0,1.0
1747,10.0,0.0,0,2,0,1,0,1,1,0,18.0
320,5.41,5.0,2,3,0,1,0,0,0,1,4.0
2500,0.0,0.0,1,3,0,1,0,0,0,0,2.0
2259,0.0,11.0,1,4,0,2,0,0,0,1,16.0
1201,10.0,12.0,4,4,0,2,0,0,1,0,12.0
398,14.675,0.0,1,8,0,3,1,0,0,1,0.0
134,37.78,0.0,4,7,0,3,1,0,0,1,1.0
4466,0.0,5.0,0,12,0,4,0,1,1,0,24.0
585,0.0,5.0,4,1,0,1,0,1,0,0,1.0
2070,0.0,49.0,0,1,0,1,0,1,0,1,49.0
1741,21.135,0.0,0,6,0,2,1,0,1,0,0.0
398,14.675,0.0,3,1,0,1,0,1,0,1,1.0
1185,0.0,4.0,0,1,0,1,0,1,0,0,1.0
2567,0.0,0.0,4,4,0,2,0,0,1,0,2.0
2566,11.11,0.0,5,2,1,1,0,1,1,0,0.0
3334,21.07,19.0,0,1,0,1,0,1,0,1,36.0
322,50.0,0.0,4,7,0,3,1,0,0,1,1.0
4129,30.0,4.0,6,2,1,1,0,1,1,0,8.0
3426,0.0,12.0,6,9,1,3,0,0,0,1,20.0
4648,0.0,0.0,2,8,0,3,1,0,0,0,0.0
1695,20.0,5.0,1,12,0,4,0,1,1,0,61.0
1580,0.0,0.0,2,6,0,2,1,0,0,0,1.0
1304,0.0,0.0,3,1,0,1,0,1,0,0,0.0
696,5.13,22.0,6,6,1,2,1,0,1,0,33.0
4329,0.0,0.0,4,9,0,3,0,0,0,0,0.0
321,0.0,5.0,2,6,0,2,1,0,0,1,16.0
1713,35.16,5.0,0,2,0,1,0,1,1,0,1.0
1041,11.73,0.0,4,5,0,2,0,0,0,0,0.0
2898,6.67,53.0,3,11,0,4,0,0,1,0,63.0
3485,37.83,0.0,6,2,1,1,0,1,1,0,0.0
3324,40.0,11.0,1,6,0,2,1,0,0,0,2.0
4140,18.92,70.0,0,1,0,1,0,1,1,0,53.0
3437,30.0,0.0,6,2,1,1,0,1,0,1,8.0
1400,0.0,11.0,2,8,0,3,1,0,1,0,13.0
1194,0.0,4.0,6,3,1,1,0,0,0,0,1.0
1741,21.135,0.0,5,2,1,1,0,1,1,0,0.0
128,34.67,0.0,5,1,1,1,0,1,0,1,20.0
4652,0.0,5.0,5,10,1,4,0,0,0,0,2.0
723,37.06,4.0,2,8,0,3,1,0,1,0,6.0
2075,9.09,0.0,3,8,0,3,1,0,0,1,1.0
1889,17.14,0.0,2,6,0,2,1,0,0,0,0.0
2376,9.09,10.0,4,9,0,3,0,0,1,0,2.0
705,0.0,0.0,6,2,1,1,0,1,1,0,0.0
3483,4.57,0.0,4,2,0,1,0,1,1,0,0.0
1035,0.0,0.0,4,7,0,3,1,0,0,1,2.0
1199,0.0,5.0,6,6,1,2,1,0,1,0,2.0
2488,0.0,0.0,5,11,1,4,0,0,0,0,0.0
1808,30.0,0.0,2,12,0,4,0,1,0,0,0.0
2368,0.0,13.0,5,6,1,2,1,0,1,0,13.0
1410,30.0,0.0,3,8,0,3,1,0,0,0,2.0
3459,0.0,4.0,4,2,0,1,0,1,0,1,3.0
4646,0.0,0.0,0,11,0,4,0,0,0,0,3.0
289,0.0,0.0,3,3,0,1,0,0,0,0,0.0
1745,23.08,0.0,1,11,0,4,0,0,1,0,0.0
4466,0.0,46.0,5,2,1,1,0,1,1,0,28.0
289,0.0,0.0,5,4,1,2,0,0,0,0,0.0
2356,0.0,0.0,2,1,0,1,0,1,1,0,0.0
4560,0.0,0.0,3,6,0,2,1,0,0,0,8.0
1363,0.0,0.0,4,9,0,3,0,0,0,0,1.0
4648,0.0,0.0,0,6,0,2,1,0,0,0,0.0
1381,53.33,5.0,5,10,1,4,0,0,1,0,8.0
1742,7.1,0.0,2,12,0,4,0,1,1,0,2.0
2825,35.0,0.0,1,3,0,1,0,0,1,0,0.0
3398,34.223333333333336,0.0,0,9,0,3,0,0,0,0,0.0
3170,20.0,0.0,0,8,0,3,1,0,1,0,1.0
135,46.67,5.0,2,1,0,1,0,1,0,1,21.0
131,40.0,0.0,5,11,1,4,0,0,0,1,12.0
3302,40.0,0.0,6,2,1,1,0,1,0,0,2.0
703,0.0,5.0,3,6,0,2,1,0,1,0,7.0
2819,20.22,4.0,5,2,1,1,0,1,0,0,2.0
302,48.86,0.0,3,10,0,4,0,0,0,1,1.0
1745,23.08,0.0,6,12,1,4,0,1,1,0,0.0
136,70.0,0.0,5,8,1,3,1,0,0,1,2.0
3820,0.0,0.0,0,2,0,1,0,1,0,1,0.0
1422,7.94,0.0,6,10,1,4,0,0,1,0,0.0
2261,32.5,0.0,5,2,1,1,0,1,0,1,1.0
2493,0.0,4.0,3,9,0,3,0,0,0,0,1.0
1413,5.56,9.0,5,1,1,1,0,1,1,0,11.0
2413,30.0,0.0,5,12,1,4,0,1,1,0,5.0
725,10.0,5.0,1,1,0,1,0,1,1,0,4.0
1420,0.0,0.0,6,6,1,2,1,0,1,0,4.0
1424,14.8,0.0,3,12,0,4,0,1,1,0,0.0
3485,37.83,0.0,1,1,0,1,0,1,1,0,0.0
2070,0.0,5.0,5,2,1,1,0,1,0,1,21.0
4112,0.0,0.0,1,3,0,1,0,0,0,0,5.0
4469,0.0,0.0,2,9,0,3,0,0,0,0,1.0
579,17.78,0.0,5,2,1,1,0,1,0,0,3.0
4660,0.0,0.0,1,3,0,1,0,0,0,0,1.0
384,17.81,0.0,1,10,0,4,0,0,1,0,0.0
3562,60.0,0.0,0,1,0,1,0,1,0,1,0.0
399,26.98,0.0,4,2,0,1,0,1,0,1,2.0
1036,35.0,13.0,0,10,0,4,0,0,0,1,3.0
2259,6.25,0.0,4,6,0,2,1,0,0,1,2.0
689,30.0,16.0,1,6,0,2,1,0,1,0,16.0
413,0.0,11.0,3,9,0,3,0,0,0,0,3.0
699,6.67,0.0,5,6,1,2,1,0,1,0,20.0
2945,30.0,0.0,1,1,0,1,0,1,0,0,1.0
3807,38.1,0.0,3,9,0,3,0,0,0,1,8.0
1709,35.0,0.0,3,10,0,4,0,0,1,0,0.0
1422,17.14,0.0,2,7,0,3,1,0,1,0,0.0
1202,12.9,0.0,2,12,0,4,0,1,1,0,8.0
2562,0.0,0.0,3,2,0,1,0,1,1,0,7.0
3335,12.5,0.0,2,2,0,1,0,1,0,1,4.0
313,19.608333333333334,0.0,5,2,1,1,0,1,1,0,0.0
1634,0.0,0.0,2,5,0,2,0,0,0,0,0.0
1739,5.41,13.0,6,1,1,1,0,1,1,0,12.0
2358,0.0,57.0,3,7,0,3,1,0,1,0,87.0
1580,0.0,0.0,2,5,0,2,0,0,0,0,1.0
3320,43.230000000000004,10.0,2,8,0,3,1,0,1,0,6.0
4120,16.433333333333334,0.0,2,12,0,4,0,1,1,0,1.0
2362,20.45,0.0,4,10,0,4,0,0,1,0,0.0
106,47.97,0.0,0,5,0,2,0,0,0,1,0.0
3395,0.0,0.0,5,8,1,3,1,0,0,0,3.0
3768,42.97,0.0,3,5,0,2,0,0,1,0,0.0
1419,0.0,17.0,5,12,1,4,0,1,1,0,26.0
3286,0.0,0.0,4,7,0,3,1,0,0,0,2.0
1700,10.0,5.0,5,1,1,1,0,1,1,0,1.0
1799,30.0,0.0,0,3,0,1,0,0,0,0,2.0
707,0.0,0.0,2,9,0,3,0,0,0,0,1.0
3758,0.85,0.0,3,5,0,2,0,0,1,0,0.0
2059,0.0,0.0,0,12,0,4,0,1,1,0,3.0
3567,35.71,5.0,6,1,1,1,0,1,0,1,0.0
4469,0.0,0.0,5,10,1,4,0,0,0,0,4.0
2826,0.0,0.0,2,2,0,1,0,1,1,0,1.0
1393,0.0,0.0,6,11,1,4,0,0,1,0,6.0
3755,38.11,0.0,3,4,0,2,0,0,1,0,0.0
3167,51.385,0.0,5,1,1,1,0,1,1,0,0.0
3774,36.9,0.0,3,2,0,1,0,1,1,0,0.0
398,14.675,0.0,6,5,1,2,0,0,0,1,0.0
1895,0.0,0.0,4,10,0,4,0,0,0,1,0.0
4647,3.33,0.0,5,12,1,4,0,1,0,0,1.0
1739,0.0,4.0,1,6,0,2,1,0,1,0,2.0
4470,0.0,4.0,6,12,1,4,0,1,0,0,13.0
4109,21.25,0.0,3,3,0,1,0,0,1,0,0.0
3453,0.0,99.0,3,11,0,4,0,0,0,1,57.0
276,25.01,41.0,1,12,0,4,0,1,0,0,36.0
2075,9.09,0.0,0,8,0,3,1,0,0,1,1.0
1960,9.28,0.0,5,2,1,1,0,1,0,0,0.0
2990,0.0,5.0,3,3,0,1,0,0,0,0,2.0
1727,28.42,0.0,0,4,0,2,0,0,1,0,1.0
1391,0.0,21.0,6,10,1,4,0,0,1,0,23.0
3567,55.0,0.0,5,4,1,2,0,0,0,1,4.0
2566,11.11,0.0,6,4,1,2,0,0,1,0,1.0
4327,15.38,0.0,5,7,1,3,1,0,0,0,1.0
680,0.0,0.0,0,7,0,3,1,0,0,0,2.0
293,0.0,5.0,3,5,0,2,0,0,0,0,8.0
1804,40.0,0.0,0,11,0,4,0,0,0,0,1.0
2367,68.75,60.0,2,8,0,3,1,0,1,0,38.0
3751,35.2,0.0,0,2,0,1,0,1,1,0,0.0
3464,0.0,0.0,2,2,0,1,0,1,0,1,12.0
3764,1.43,9.0,2,1,0,1,0,1,0,0,3.0
1421,7.94,0.0,0,12,0,4,0,1,1,0,0.0
3854,0.0,0.0,2,2,0,1,0,1,0,0,1.0
2247,0.0,4.0,5,10,1,4,0,0,0,0,0.0
1181,40.42,0.0,5,10,1,4,0,0,0,0,1.0
4135,30.0,0.0,5,12,1,4,0,1,1,0,2.0
312,22.53333333333333,0.0,5,10,1,4,0,0,1,0,0.0
1393,39.515,4.0,3,2,0,1,0,1,1,0,4.0
2264,0.0,0.0,6,5,1,2,0,0,0,1,3.0
2346,6.67,11.0,5,11,1,4,0,0,1,0,3.0
2372,0.0,0.0,6,7,1,3,1,0,1,0,1.0
1805,50.0,0.0,5,10,1,4,0,0,0,0,2.0
2997,0.0,0.0,2,12,0,4,0,1,0,0,8.0
3309,0.0,11.0,2,5,0,2,0,0,0,0,6.0
3745,34.04,0.0,2,1,0,1,0,1,1,0,0.0
4567,25.0,4.0,5,2,1,1,0,1,0,0,0.0
298,0.0,5.0,3,7,0,3,1,0,0,0,3.0
4109,21.25,0.0,3,2,0,1,0,1,1,0,1.0
2569,10.14,0.0,4,5,0,2,0,0,1,0,0.0
2380,16.0,5.0,0,2,0,1,0,1,1,0,3.0
1414,11.11,10.0,5,10,1,4,0,0,1,0,12.0
2503,19.97,4.0,3,4,0,2,0,0,0,0,0.0
4646,0.0,0.0,3,8,0,3,1,0,0,0,0.0
3855,45.0,4.0,2,3,0,1,0,0,0,0,0.0
2301,0.0,0.0,4,12,0,4,0,1,0,0,5.0
2094,0.0,0.0,4,7,0,3,1,0,0,1,0.0
724,0.0,4.0,2,6,0,2,1,0,1,0,0.0
388,0.0,0.0,0,11,0,4,0,0,0,0,0.0
1394,44.44,4.0,5,3,1,1,0,0,1,0,2.0
4565,25.0,0.0,5,4,1,2,0,0,0,0,0.0
1746,37.04,17.0,3,1,0,1,0,1,1,0,9.0
1382,0.665,0.0,1,4,0,2,0,0,1,0,3.0
1700,25.0,5.0,3,2,0,1,0,1,1,0,3.0
3171,2.0,0.0,5,3,1,1,0,0,1,0,0.0
132,0.0,5.0,2,11,0,4,0,0,0,1,1.0
1579,6.25,14.0,1,9,0,3,0,0,1,0,10.0
2250,35.0,0.0,0,4,0,2,0,0,0,0,2.0
4567,25.0,0.0,4,1,0,1,0,1,0,0,5.0
296,0.0,12.0,3,10,0,4,0,0,0,0,2.0
1960,19.61,0.0,3,6,0,2,1,0,0,0,1.0
141,54.17,10.0,4,4,0,2,0,0,0,1,10.0
4551,20.0,0.0,3,2,0,1,0,1,0,0,2.0
3012,27.78,0.0,1,7,0,3,1,0,0,0,0.0
2071,0.0,0.0,2,9,0,3,0,0,0,1,1.0
1714,30.0,0.0,4,11,0,4,0,0,1,0,8.0
1421,7.94,4.0,3,9,0,3,0,0,1,0,0.0
1047,0.0,0.0,6,7,1,3,1,0,1,0,2.0
3001,0.0,0.0,3,2,0,1,0,1,0,0,2.0
1913,0.0,0.0,6,4,1,2,0,0,0,0,2.0
125,40.0,0.0,1,2,0,1,0,1,0,1,0.0
302,48.86,0.0,0,10,0,4,0,0,0,1,5.0
3318,40.0,5.0,4,2,0,1,0,1,1,0,7.0
2412,30.56,0.0,3,5,0,2,0,0,0,0,3.0
1733,25.395,0.0,0,9,0,3,0,0,1,0,1.0
3335,0.0,5.0,4,9,0,3,0,0,0,1,4.0
1895,0.0,0.0,0,2,0,1,0,1,0,1,0.0
1174,20.0,0.0,3,2,0,1,0,1,0,0,0.0
1049,26.866666666666664,0.0,4,11,0,4,0,0,0,0,0.0
2559,41.08,0.0,5,10,1,4,0,0,1,0,0.0
3774,54.565,0.0,3,1,0,1,0,1,1,0,0.0
1711,33.78,0.0,5,4,1,2,0,0,1,0,8.0
3811,20.0,5.0,3,12,0,4,0,1,0,1,0.0
124,30.0,10.0,0,1,0,1,0,1,0,1,2.0
2992,20.0,5.0,1,7,0,3,1,0,0,0,0.0
4568,25.0,11.0,0,3,0,1,0,0,0,0,3.0
269,0.0,5.0,3,11,0,4,0,0,0,0,0.0
1383,5.06,4.0,2,3,0,1,0,0,1,0,0.0
2500,0.0,0.0,4,5,0,2,0,0,0,0,2.0
2900,28.97,0.0,0,1,0,1,0,1,1,0,1.0
1182,20.0,0.0,5,5,1,2,0,0,0,0,1.0
1734,2.0,0.0,1,2,0,1,0,1,1,0,0.0
1581,0.0,0.0,2,10,0,4,0,0,0,0,2.0
4128,0.0,4.0,2,8,0,3,1,0,1,0,20.0
2561,50.0,0.0,3,4,0,2,0,0,1,0,1.0
713,46.92,0.0,3,11,0,4,0,0,1,0,0.0
3006,20.0,4.0,1,8,0,3,1,0,0,0,5.0
2371,0.0,0.0,5,6,1,2,1,0,1,0,1.0
2574,20.0,8.0,5,12,1,4,0,1,1,0,4.0
2364,0.0,0.0,0,10,0,4,0,0,1,0,3.0
1041,11.73,0.0,2,8,0,3,1,0,0,0,0.0
1409,20.0,0.0,4,11,0,4,0,0,0,0,2.0
3766,0.0,45.0,1,5,0,2,0,0,1,0,15.0
3478,0.0,0.0,5,5,1,2,0,0,0,0,2.0
713,0.0,16.0,4,6,0,2,1,0,1,0,6.0
1571,42.86,0.0,6,11,1,4,0,0,0,1,0.0
4561,0.0,4.0,0,1,0,1,0,1,0,0,1.0
1025,20.0,0.0,0,11,0,4,0,0,0,0,2.0
3562,70.0,0.0,4,1,0,1,0,1,0,1,0.0
1714,30.0,0.0,3,12,0,4,0,1,1,0,5.0
4116,28.79,0.0,2,8,0,3,1,0,0,0,0.0
1302,0.0,0.0,3,3,0,1,0,0,0,0,0.0
318,52.03,0.0,0,1,0,1,0,1,0,1,2.0
2249,23.583333333333332,0.0,4,12,0,4,0,1,0,0,0.0
140,26.67,4.0,4,1,0,1,0,1,0,1,3.0
994,14.81,0.0,4,9,0,3,0,0,1,0,2.0
1695,0.0,26.0,2,10,0,4,0,0,1,0,25.0
3322,33.82,0.0,2,9,0,3,0,0,0,0,0.0
1418,30.0,0.0,4,7,0,3,1,0,1,0,3.0
312,26.09,0.0,2,1,0,1,0,1,1,0,0.0
2494,0.0,0.0,1,5,0,2,0,0,0,0,1.0
280,25.0,0.0,2,7,0,3,1,0,0,0,0.0
3303,20.0,0.0,3,3,0,1,0,0,0,0,2.0
1048,11.11,0.0,1,1,0,1,0,1,1,0,0.0
2577,20.0,16.0,1,2,0,1,0,1,1,0,4.0
314,15.0,0.0,6,1,1,1,0,1,0,0,1.0
4109,21.25,0.0,1,6,0,2,1,0,1,0,1.0
1896,20.74,0.0,2,3,0,1,0,0,0,1,0.0
315,0.0,4.0,1,11,0,4,0,0,0,0,0.0
2896,51.25,4.0,2,4,0,2,0,0,1,0,10.0
585,0.0,0.0,1,10,0,4,0,0,0,0,1.0
2900,49.265,0.0,6,11,1,4,0,0,1,0,0.0
672,23.73,0.0,3,1,0,1,0,1,0,0,3.0
1391,0.0,5.0,0,9,0,3,0,0,1,0,4.0
1417,71.76,0.0,4,5,0,2,0,0,1,0,10.0
120,57.45,5.0,6,11,1,4,0,0,0,1,12.0
2260,23.5,0.0,6,6,1,2,1,0,0,1,0.0
4118,41.715,0.0,3,11,0,4,0,0,1,0,0.0
1686,30.0,5.0,6,6,1,2,1,0,0,0,11.0
1739,5.41,22.0,2,1,0,1,0,1,1,0,14.0
1804,0.0,4.0,5,6,1,2,1,0,0,0,8.0
3448,0.0,5.0,2,12,0,4,0,1,0,1,5.0
4651,0.0,0.0,0,8,0,3,1,0,0,0,0.0
2073,20.0,0.0,5,10,1,4,0,0,0,1,6.0
3842,50.62,0.0,3,3,0,1,0,0,0,1,0.0
689,25.0,0.0,1,1,0,1,0,1,1,0,12.0
152,0.0,0.0,4,9,0,3,0,0,0,1,1.0
3452,0.0,10.0,2,10,0,4,0,0,0,1,4.0
1048,11.11,8.0,1,1,0,1,0,1,1,0,0.0
385,0.0,0.0,4,10,0,4,0,0,0,0,0.0
3811,70.0,0.0,1,7,0,3,1,0,0,1,2.0
2413,15.0,0.0,5,11,1,4,0,0,1,0,4.0
3304,20.0,0.0,6,8,1,3,1,0,0,0,0.0
3743,1.89,0.0,6,4,1,2,0,0,1,0,6.0
4657,0.0,5.0,3,4,0,2,0,0,0,0,1.0
4375,0.0,11.0,5,6,1,2,1,0,0,0,1.0
4646,0.0,0.0,1,7,0,3,1,0,0,0,1.0
4568,0.0,0.0,3,10,0,4,0,0,0,0,0.0
2562,34.120000000000005,33.0,2,3,0,1,0,0,1,0,8.0
1303,15.34,0.0,2,10,0,4,0,0,0,0,0.0
2364,50.0,0.0,1,2,0,1,0,1,1,0,0.0
2249,10.0,0.0,0,1,0,1,0,1,0,0,0.0
4128,0.0,12.0,0,8,0,3,1,0,1,0,22.0
3442,0.0,0.0,1,1,0,1,0,1,0,1,2.0
695,20.0,0.0,5,10,1,4,0,0,1,0,1.0
3336,37.5,38.0,6,9,1,3,0,0,0,1,19.0
282,40.0,0.0,5,5,1,2,0,0,0,0,2.0
385,0.0,0.0,2,3,0,1,0,0,0,0,2.0
3306,50.0,0.0,2,6,0,2,1,0,0,0,3.0
3004,18.619999999999997,0.0,1,1,0,1,0,1,0,0,0.0
2906,0.0,17.0,2,3,0,1,0,0,1,0,12.0
1036,0.0,0.0,3,7,0,3,1,0,0,1,3.0
3404,53.57,0.0,1,4,0,2,0,0,1,0,2.0
2409,53.7,0.0,3,7,0,3,1,0,1,0,0.0
3842,20.0,0.0,4,10,0,4,0,0,0,1,2.0
725,41.155,5.0,1,2,0,1,0,1,1,0,22.0
2357,35.0,9.0,5,6,1,2,1,0,0,0,14.0
1960,19.61,0.0,3,4,0,2,0,0,0,0,0.0
1325,16.67,0.0,0,4,0,2,0,0,0,1,0.0
131,70.0,0.0,6,7,1,3,1,0,0,1,13.0
1734,2.0,0.0,0,4,0,2,0,0,1,0,0.0
1422,7.94,0.0,3,12,0,4,0,1,1,0,0.0
378,40.0,4.0,5,2,1,1,0,1,0,0,3.0
4465,0.0,51.0,3,3,0,1,0,0,1,0,33.0
4550,35.01,0.0,6,10,1,4,0,0,0,0,1.0
385,0.0,0.0,1,3,0,1,0,0,0,0,3.0
2577,5.0,27.0,5,11,1,4,0,0,1,0,12.0
2078,30.0,0.0,2,2,0,1,0,1,0,1,1.0
4649,0.0,0.0,1,11,0,4,0,0,0,0,1.0
388,0.0,0.0,5,8,1,3,1,0,0,0,0.0
1196,0.0,0.0,1,8,0,3,1,0,0,0,1.0
3771,44.405,0.0,2,1,0,1,0,1,1,0,0.0
4565,20.0,0.0,0,1,0,1,0,1,0,0,1.0
2486,40.0,0.0,4,9,0,3,0,0,0,0,2.0
145,33.5,0.0,5,4,1,2,0,0,0,1,1.0
3441,25.0,32.0,0,11,0,4,0,0,0,1,20.0
2906,45.0,4.0,1,6,0,2,1,0,1,0,9.0
3562,58.46,8.0,5,1,1,1,0,1,0,1,2.0
2072,35.38,22.0,5,10,1,4,0,0,0,1,7.0
1202,0.0,4.0,5,7,1,3,1,0,1,0,1.0
1809,0.0,4.0,6,1,1,1,0,1,0,0,1.0
3311,6.25,0.0,3,11,0,4,0,0,1,0,29.0
1725,10.0,0.0,2,3,0,1,0,0,1,0,0.0
729,56.82,0.0,5,11,1,4,0,0,1,0,1.0
2489,0.0,0.0,0,5,0,2,0,0,0,0,2.0
1302,28.045,4.0,0,2,0,1,0,1,0,0,2.0
696,2.56,45.0,0,8,0,3,1,0,1,0,29.0
3307,30.0,0.0,1,2,0,1,0,1,0,0,2.0
2379,20.0,0.0,1,4,0,2,0,0,1,0,1.0
